Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Due date,Votes,Description,Environment,Watchers,Watchers,Watchers Id,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Custom field (Development),Custom field (Goals),Custom field (Issue color),Custom field (Rank),Sprint,Custom field (Start date),Custom field (Story point estimate),Team Id,Team Name,Custom field (Vulnerability),Comment,Parent,Parent key,Parent summary,Status Category,Status Category Changed
"Listado centralizado de usuarios con filtros (rol, estado, institucion)",IN-93,10137,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:08 AM,07/Apr/26 2:30 PM,,,,0,Administracion de Cuentas y Onboarding,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000ji:,Tablero Sprint 4,,,,,,,,,,In Progress,07/Apr/26 2:30 PM
Portal familia con progreso completo,IN-92,10136,Story,Backlog,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:08 AM,14/Apr/26 2:09 PM,,,,0,"Evaluacion, Diagnostico y Dashboard",,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000t2:r,,,,,,,,,,,To Do,26/Mar/26 2:08 AM
"Dashboard familiar (ultimas actividades, mensajes, reportes)",IN-91,10135,Story,Backlog,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:08 AM,14/Apr/26 2:09 PM,,,,0,"Evaluacion, Diagnostico y Dashboard",,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000t2:i,,,,,,,,,,,To Do,26/Mar/26 2:08 AM
Radar chart de habilidades (promedio de exito por area),IN-90,10134,Story,Backlog,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:08 AM,14/Apr/26 2:09 PM,,,,0,"Evaluacion, Diagnostico y Dashboard",,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000t2:,,,,,,,,,,,To Do,26/Mar/26 2:08 AM
Detalle de persona con edicion inline,IN-89,10133,Story,Backlog,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:08 AM,14/Apr/26 2:09 PM,,,,0,"Evaluacion, Diagnostico y Dashboard",,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000t1:,,,,,,,,,,,To Do,26/Mar/26 2:08 AM
Mi Aula (cards de personas asignadas),IN-88,10132,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:08 AM,07/Apr/26 2:30 PM,,,,0,"Evaluacion, Diagnostico y Dashboard",,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000jh:,Tablero Sprint 4,,,,,,,,,,In Progress,07/Apr/26 2:30 PM
Dashboard del profesional con contadores reales,IN-87,10131,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:08 AM,07/Apr/26 2:30 PM,,,,0,"Evaluacion, Diagnostico y Dashboard",,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000jf:,Tablero Sprint 4,,,,,,,,,,In Progress,07/Apr/26 2:30 PM
Timeline de diagnosticos en perfil de persona (Profesional),IN-86,10130,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:08 AM,22/Apr/26 9:18 AM,21/Apr/26 7:47 PM,,,0,"Evaluacion, Diagnostico y Dashboard",,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000wo:,Tablero Sprint 6,,,,,,,10051,IN-7,"Evaluacion, Diagnostico y Dashboard",In Progress,22/Apr/26 9:18 AM
Edicion de diagnostico por su creador,IN-85,10129,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:08 AM,07/Apr/26 2:30 PM,,,,0,"Evaluacion, Diagnostico y Dashboard",,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000jb:,Tablero Sprint 4,,,,,,,,,,In Progress,07/Apr/26 2:30 PM
Consulta de historial de diagnosticos (lista por fecha desc),IN-84,10128,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:08 AM,07/Apr/26 2:30 PM,,,,0,"Evaluacion, Diagnostico y Dashboard",,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000j3:,Tablero Sprint 4,,,,,,,,,,In Progress,07/Apr/26 2:30 PM
Registro de diagnostico funcional,IN-83,10127,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:08 AM,07/Apr/26 2:30 PM,,,,0,"Evaluacion, Diagnostico y Dashboard",,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000iv:,Tablero Sprint 4,,,,,,,,,,In Progress,07/Apr/26 2:30 PM
Edicion del perfil funcional,IN-82,10126,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:08 AM,07/Apr/26 2:30 PM,,,,0,"Evaluacion, Diagnostico y Dashboard",,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000in:,Tablero Sprint 4,,,,,,,,,,In Progress,07/Apr/26 2:30 PM
Configuracion del perfil de habilidades,IN-81,10125,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:30 PM,,,,0,"Evaluacion, Diagnostico y Dashboard",,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000if:,Tablero Sprint 4,,,,,,,,,,In Progress,07/Apr/26 2:30 PM
Directivas de permisos en interfaz,IN-80,10124,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:29 PM,,,,0,Autenticacion y Accesibilidad,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000i7:,Tablero Sprint 3,,,,,,,10050,IN-6,Autenticacion y Accesibilidad,In Progress,07/Apr/26 2:29 PM
Guards de ruta por rol y permiso con toast de aviso,IN-79,10123,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:29 PM,,,,0,Autenticacion y Accesibilidad,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000hz:,Tablero Sprint 3,,,,,,,10050,IN-6,Autenticacion y Accesibilidad,In Progress,07/Apr/26 2:29 PM
Toasts con colores de accesibilidad,IN-78,10122,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:29 PM,,,,0,Autenticacion y Accesibilidad,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000hr:,Tablero Sprint 3,,,,,,,10050,IN-6,Autenticacion y Accesibilidad,In Progress,07/Apr/26 2:29 PM
Panel de accesibilidad (Alt+A),IN-77,10121,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:29 PM,,,,0,Autenticacion y Accesibilidad,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000hj:,Tablero Sprint 3,,,,,,,10050,IN-6,Autenticacion y Accesibilidad,In Progress,07/Apr/26 2:29 PM
Modo claro y oscuro (14 combinaciones),IN-76,10120,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:29 PM,,,,0,Autenticacion y Accesibilidad,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000hb:,Tablero Sprint 3,,,,,,,10050,IN-6,Autenticacion y Accesibilidad,In Progress,07/Apr/26 2:29 PM
"7 perfiles visuales de accesibilidad (alto contraste, dislexia, baja vision, daltonismo)",IN-75,10119,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:29 PM,,,,0,Autenticacion y Accesibilidad,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000h3:,Tablero Sprint 3,,,,,,,10050,IN-6,Autenticacion y Accesibilidad,In Progress,07/Apr/26 2:29 PM
Validacion de rol en login admin/profesional (allowedRoles),IN-74,10118,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:29 PM,,,,0,Autenticacion y Accesibilidad,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000gv:,Tablero Sprint 3,,,,,,,10050,IN-6,Autenticacion y Accesibilidad,In Progress,07/Apr/26 2:29 PM
Redireccion por rol al portal correspondiente,IN-73,10117,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:29 PM,14/Apr/26 1:36 PM,,,0,Autenticacion y Accesibilidad,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000gn:,Tablero Sprint 3,,,,,,,10050,IN-6,Autenticacion y Accesibilidad,In Progress,07/Apr/26 2:29 PM
Cambio de contrasena obligatorio en primer login,IN-72,10116,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:29 PM,,,,0,Autenticacion y Accesibilidad,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000gf:,Tablero Sprint 3,,,,,,,10050,IN-6,Autenticacion y Accesibilidad,In Progress,07/Apr/26 2:29 PM
Refresh de token automatico,IN-71,10115,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:29 PM,,,,0,Autenticacion y Accesibilidad,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000g7:,Tablero Sprint 3,,,,,,,10050,IN-6,Autenticacion y Accesibilidad,In Progress,07/Apr/26 2:29 PM
Identificacion de usuario por nombre,IN-70,10114,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:29 PM,,,,0,Autenticacion y Accesibilidad,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000fz:,Tablero Sprint 3,,,,,,,10050,IN-6,Autenticacion y Accesibilidad,In Progress,07/Apr/26 2:29 PM
Login familiar,IN-69,10113,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:29 PM,,,,0,Autenticacion y Accesibilidad,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000fr:,Tablero Sprint 3,,,,,,,10050,IN-6,Autenticacion y Accesibilidad,In Progress,07/Apr/26 2:29 PM
Login asistido (supervisor autoriza),IN-68,10112,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:29 PM,,,,0,Autenticacion y Accesibilidad,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000fj:,Tablero Sprint 3,,,,,,,10050,IN-6,Autenticacion y Accesibilidad,In Progress,07/Apr/26 2:29 PM
Login por PIN (4 digitos),IN-67,10111,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:29 PM,,,,0,Autenticacion y Accesibilidad,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000fb:,Tablero Sprint 3,,,,,,,10050,IN-6,Autenticacion y Accesibilidad,In Progress,07/Apr/26 2:29 PM
Login visual estandar (identificacion por nombre + contrasena),IN-66,10110,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:29 PM,,,,0,Autenticacion y Accesibilidad,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000f3:,Tablero Sprint 3,,,,,,,10050,IN-6,Autenticacion y Accesibilidad,In Progress,07/Apr/26 2:29 PM
Login estandar (email + contrasena),IN-65,10109,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:29 PM,,,,0,Autenticacion y Accesibilidad,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000ev:,Tablero Sprint 3,,,,,,,10050,IN-6,Autenticacion y Accesibilidad,In Progress,07/Apr/26 2:29 PM
Desvinculacion logica (soft-delete) de asignaciones,IN-64,10108,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Invitaciones y Asignaciones,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000en:,Sprint 2 (Gestion de usuarios),,,,,,,10049,IN-5,Invitaciones y Asignaciones,In Progress,07/Apr/26 2:28 PM
Configuracion de perfil de habilidades (seleccion multiple),IN-63,10107,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Invitaciones y Asignaciones,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000ef:,Sprint 2 (Gestion de usuarios),,,,,,,10049,IN-5,Invitaciones y Asignaciones,In Progress,07/Apr/26 2:28 PM
Vinculacion familiar automatica por invitacion,IN-62,10106,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Invitaciones y Asignaciones,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000e7:,Sprint 2 (Gestion de usuarios),,,,,,,10049,IN-5,Invitaciones y Asignaciones,In Progress,07/Apr/26 2:28 PM
Desactivar asignacion persona-profesional,IN-61,10105,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Invitaciones y Asignaciones,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000dz:,Sprint 2 (Gestion de usuarios),,,,,,,10049,IN-5,Invitaciones y Asignaciones,In Progress,07/Apr/26 2:28 PM
Asignar persona a profesional,IN-60,10104,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Invitaciones y Asignaciones,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000dr:,Sprint 2 (Gestion de usuarios),,,,,,,10049,IN-5,Invitaciones y Asignaciones,In Progress,07/Apr/26 2:28 PM
Desasignar profesional de institucion,IN-59,10103,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Invitaciones y Asignaciones,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000dj:,Sprint 2 (Gestion de usuarios),,,,,,,10049,IN-5,Invitaciones y Asignaciones,In Progress,07/Apr/26 2:28 PM
Asignar profesional a institucion,IN-58,10102,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Invitaciones y Asignaciones,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000db:,Sprint 2 (Gestion de usuarios),,,,,,,10049,IN-5,Invitaciones y Asignaciones,In Progress,07/Apr/26 2:28 PM
Consulta de invitaciones por admin,IN-57,10101,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Invitaciones y Asignaciones,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000d3:,Sprint 2 (Gestion de usuarios),,,,,,,10049,IN-5,Invitaciones y Asignaciones,In Progress,07/Apr/26 2:28 PM
Consulta de invitaciones por profesional,IN-56,10100,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Invitaciones y Asignaciones,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000cv:,Sprint 2 (Gestion de usuarios),,,,,,,10049,IN-5,Invitaciones y Asignaciones,In Progress,07/Apr/26 2:28 PM
Aceptacion y registro automatico de invitacion,IN-55,10099,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Invitaciones y Asignaciones,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000cn:,Sprint 2 (Gestion de usuarios),,,,,,,10049,IN-5,Invitaciones y Asignaciones,In Progress,07/Apr/26 2:28 PM
Validacion de codigo de invitacion,IN-54,10098,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Invitaciones y Asignaciones,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000cf:,Sprint 2 (Gestion de usuarios),,,,,,,10049,IN-5,Invitaciones y Asignaciones,In Progress,07/Apr/26 2:28 PM
Crear invitacion y enviar email,IN-53,10097,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Invitaciones y Asignaciones,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000c7:,Sprint 2 (Gestion de usuarios),,,,,,,10049,IN-5,Invitaciones y Asignaciones,In Progress,07/Apr/26 2:28 PM
